"","X1","UID","iso2","iso3","code3","FIPS","Admin2","Lat","Combined_Key","Date","Case","Long","Country/Region","Province/State"
"4857",200988,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-03,0,-73.86653895,"US","New York"
"4858",200989,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-04,0,-73.86653895,"US","New York"
"4859",200990,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-05,0,-73.86653895,"US","New York"
"4860",200991,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-06,0,-73.86653895,"US","New York"
"4861",200992,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-07,2,-73.86653895,"US","New York"
"4862",200993,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-08,2,-73.86653895,"US","New York"
"4863",200994,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-09,2,-73.86653895,"US","New York"
"4864",200995,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-10,2,-73.86653895,"US","New York"
"4865",200996,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-11,2,-73.86653895,"US","New York"
"4866",200997,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-12,3,-73.86653895,"US","New York"
"4867",200998,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-13,3,-73.86653895,"US","New York"
"4868",200999,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-14,3,-73.86653895,"US","New York"
"4869",201000,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-15,3,-73.86653895,"US","New York"
"4870",201001,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-16,5,-73.86653895,"US","New York"
"4871",201002,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-17,9,-73.86653895,"US","New York"
"4872",201003,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-18,14,-73.86653895,"US","New York"
"4873",201004,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-19,14,-73.86653895,"US","New York"
"4874",201005,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-20,21,-73.86653895,"US","New York"
"4875",201006,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-21,35,-73.86653895,"US","New York"
"4876",201007,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-22,35,-73.86653895,"US","New York"
"4877",201008,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-23,35,-73.86653895,"US","New York"
"4878",201009,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-24,53,-73.86653895,"US","New York"
"4879",201010,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-25,64,-73.86653895,"US","New York"
"4880",201011,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-26,73,-73.86653895,"US","New York"
"4881",201012,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-27,82,-73.86653895,"US","New York"
"4882",201013,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-28,96,-73.86653895,"US","New York"
"4883",201014,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-29,102,-73.86653895,"US","New York"
"4884",201015,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-30,108,-73.86653895,"US","New York"
"4885",201016,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-03-31,108,-73.86653895,"US","New York"
"4886",201017,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-01,122,-73.86653895,"US","New York"
"4887",201018,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-02,132,-73.86653895,"US","New York"
"4888",201019,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-03,141,-73.86653895,"US","New York"
"4889",201020,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-04,141,-73.86653895,"US","New York"
"4890",201021,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-05,150,-73.86653895,"US","New York"
"4891",201022,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-06,153,-73.86653895,"US","New York"
"4892",201023,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-07,155,-73.86653895,"US","New York"
"4893",201024,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-08,162,-73.86653895,"US","New York"
"4894",201025,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-09,172,-73.86653895,"US","New York"
"4895",201026,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-10,182,-73.86653895,"US","New York"
"4896",201027,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-11,187,-73.86653895,"US","New York"
"4897",201028,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-12,196,-73.86653895,"US","New York"
"4898",201029,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-13,201,-73.86653895,"US","New York"
"4899",201030,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-14,224,-73.86653895,"US","New York"
"4900",201031,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-15,227,-73.86653895,"US","New York"
"4901",201032,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-16,231,-73.86653895,"US","New York"
"4902",201033,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-17,236,-73.86653895,"US","New York"
"4903",201034,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-18,244,-73.86653895,"US","New York"
"4904",201035,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-19,251,-73.86653895,"US","New York"
"4905",201036,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-20,254,-73.86653895,"US","New York"
"4906",201037,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-21,272,-73.86653895,"US","New York"
"4907",201038,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-22,277,-73.86653895,"US","New York"
"4908",201039,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-23,265,-73.86653895,"US","New York"
"4909",201040,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-24,278,-73.86653895,"US","New York"
"4910",201041,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-25,320,-73.86653895,"US","New York"
"4911",201042,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-26,330,-73.86653895,"US","New York"
"4912",201043,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-27,336,-73.86653895,"US","New York"
"4913",201044,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-28,343,-73.86653895,"US","New York"
"4914",201045,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-29,346,-73.86653895,"US","New York"
"4915",201046,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-04-30,354,-73.86653895,"US","New York"
"4916",201047,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-05-01,358,-73.86653895,"US","New York"
"4917",201048,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-05-02,361,-73.86653895,"US","New York"
"4918",201049,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-05-03,363,-73.86653895,"US","New York"
"4919",201050,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-05-04,367,-73.86653895,"US","New York"
"4920",201051,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-05-05,368,-73.86653895,"US","New York"
"4921",201052,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-05-06,371,-73.86653895,"US","New York"
"4922",201053,84036091,"US","USA",840,36091,"Saratoga",43.10904162,"Saratoga, New York, US",2020-05-07,374,-73.86653895,"US","New York"
"4923",201054,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-01-22,0,-74.05278291,"US","New York"
"4924",201055,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-01-23,0,-74.05278291,"US","New York"
"4925",201056,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-01-24,0,-74.05278291,"US","New York"
"4926",201057,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-01-25,0,-74.05278291,"US","New York"
"4927",201058,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-01-26,0,-74.05278291,"US","New York"
"4928",201059,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-01-27,0,-74.05278291,"US","New York"
"4929",201060,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-01-28,0,-74.05278291,"US","New York"
"4930",201061,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-01-29,0,-74.05278291,"US","New York"
"4931",201062,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-01-30,0,-74.05278291,"US","New York"
"4932",201063,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-01-31,0,-74.05278291,"US","New York"
"4933",201064,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-01,0,-74.05278291,"US","New York"
"4934",201065,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-02,0,-74.05278291,"US","New York"
"4935",201066,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-03,0,-74.05278291,"US","New York"
"4936",201067,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-04,0,-74.05278291,"US","New York"
"4937",201068,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-05,0,-74.05278291,"US","New York"
"4938",201069,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-06,0,-74.05278291,"US","New York"
"4939",201070,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-07,0,-74.05278291,"US","New York"
"4940",201071,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-08,0,-74.05278291,"US","New York"
"4941",201072,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-09,0,-74.05278291,"US","New York"
"4942",201073,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-10,0,-74.05278291,"US","New York"
"4943",201074,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-11,0,-74.05278291,"US","New York"
"4944",201075,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-12,0,-74.05278291,"US","New York"
"4945",201076,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-13,0,-74.05278291,"US","New York"
"4946",201077,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-14,0,-74.05278291,"US","New York"
"4947",201078,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-15,0,-74.05278291,"US","New York"
"4948",201079,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-16,0,-74.05278291,"US","New York"
"4949",201080,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-17,0,-74.05278291,"US","New York"
"4950",201081,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-18,0,-74.05278291,"US","New York"
"4951",201082,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-19,0,-74.05278291,"US","New York"
"4952",201083,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-20,0,-74.05278291,"US","New York"
"4953",201084,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-21,0,-74.05278291,"US","New York"
"4954",201085,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-22,0,-74.05278291,"US","New York"
"4955",201086,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-23,0,-74.05278291,"US","New York"
"4956",201087,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-24,0,-74.05278291,"US","New York"
"4957",201088,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-25,0,-74.05278291,"US","New York"
"4958",201089,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-26,0,-74.05278291,"US","New York"
"4959",201090,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-27,0,-74.05278291,"US","New York"
"4960",201091,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-28,0,-74.05278291,"US","New York"
"4961",201092,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-02-29,0,-74.05278291,"US","New York"
"4962",201093,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-01,0,-74.05278291,"US","New York"
"4963",201094,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-02,0,-74.05278291,"US","New York"
"4964",201095,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-03,0,-74.05278291,"US","New York"
"4965",201096,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-04,0,-74.05278291,"US","New York"
"4966",201097,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-05,0,-74.05278291,"US","New York"
"4967",201098,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-06,0,-74.05278291,"US","New York"
"4968",201099,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-07,0,-74.05278291,"US","New York"
"4969",201100,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-08,0,-74.05278291,"US","New York"
"4970",201101,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-09,0,-74.05278291,"US","New York"
"4971",201102,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-10,0,-74.05278291,"US","New York"
"4972",201103,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-11,0,-74.05278291,"US","New York"
"4973",201104,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-12,0,-74.05278291,"US","New York"
"4974",201105,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-13,1,-74.05278291,"US","New York"
"4975",201106,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-14,1,-74.05278291,"US","New York"
"4976",201107,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-15,1,-74.05278291,"US","New York"
"4977",201108,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-16,4,-74.05278291,"US","New York"
"4978",201109,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-17,5,-74.05278291,"US","New York"
"4979",201110,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-18,14,-74.05278291,"US","New York"
"4980",201111,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-19,14,-74.05278291,"US","New York"
"4981",201112,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-20,14,-74.05278291,"US","New York"
"4982",201113,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-21,32,-74.05278291,"US","New York"
"4983",201114,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-22,32,-74.05278291,"US","New York"
"4984",201115,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-23,32,-74.05278291,"US","New York"
"4985",201116,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-24,44,-74.05278291,"US","New York"
"4986",201117,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-25,55,-74.05278291,"US","New York"
"4987",201118,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-26,62,-74.05278291,"US","New York"
"4988",201119,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-27,66,-74.05278291,"US","New York"
"4989",201120,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-28,72,-74.05278291,"US","New York"
"4990",201121,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-29,76,-74.05278291,"US","New York"
"4991",201122,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-30,80,-74.05278291,"US","New York"
"4992",201123,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-03-31,85,-74.05278291,"US","New York"
"4993",201124,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-01,93,-74.05278291,"US","New York"
"4994",201125,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-02,101,-74.05278291,"US","New York"
"4995",201126,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-03,110,-74.05278291,"US","New York"
"4996",201127,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-04,117,-74.05278291,"US","New York"
"4997",201128,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-05,128,-74.05278291,"US","New York"
"4998",201129,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-06,138,-74.05278291,"US","New York"
"4999",201130,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-07,145,-74.05278291,"US","New York"
"5000",201131,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-08,149,-74.05278291,"US","New York"
"5001",201132,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-09,167,-74.05278291,"US","New York"
"5002",201133,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-10,191,-74.05278291,"US","New York"
"5003",201134,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-11,194,-74.05278291,"US","New York"
"5004",201135,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-12,199,-74.05278291,"US","New York"
"5005",201136,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-13,204,-74.05278291,"US","New York"
"5006",201137,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-14,235,-74.05278291,"US","New York"
"5007",201138,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-15,237,-74.05278291,"US","New York"
"5008",201139,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-16,245,-74.05278291,"US","New York"
"5009",201140,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-17,295,-74.05278291,"US","New York"
"5010",201141,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-18,295,-74.05278291,"US","New York"
"5011",201142,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-19,295,-74.05278291,"US","New York"
"5012",201143,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-20,295,-74.05278291,"US","New York"
"5013",201144,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-21,336,-74.05278291,"US","New York"
"5014",201145,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-22,352,-74.05278291,"US","New York"
"5015",201146,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-23,288,-74.05278291,"US","New York"
"5016",201147,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-24,297,-74.05278291,"US","New York"
"5017",201148,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-25,431,-74.05278291,"US","New York"
"5018",201149,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-26,449,-74.05278291,"US","New York"
"5019",201150,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-27,457,-74.05278291,"US","New York"
"5020",201151,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-28,469,-74.05278291,"US","New York"
"5021",201152,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-29,479,-74.05278291,"US","New York"
"5022",201153,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-04-30,501,-74.05278291,"US","New York"
"5023",201154,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-05-01,514,-74.05278291,"US","New York"
"5024",201155,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-05-02,521,-74.05278291,"US","New York"
"5025",201156,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-05-03,527,-74.05278291,"US","New York"
"5026",201157,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-05-04,535,-74.05278291,"US","New York"
"5027",201158,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-05-05,537,-74.05278291,"US","New York"
"5028",201159,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-05-06,551,-74.05278291,"US","New York"
"5029",201160,84036093,"US","USA",840,36093,"Schenectady",42.81668777,"Schenectady, New York, US",2020-05-07,551,-74.05278291,"US","New York"
"5030",201161,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-01-22,0,-74.4433903,"US","New York"
"5031",201162,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-01-23,0,-74.4433903,"US","New York"
"5032",201163,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-01-24,0,-74.4433903,"US","New York"
"5033",201164,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-01-25,0,-74.4433903,"US","New York"
"5034",201165,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-01-26,0,-74.4433903,"US","New York"
"5035",201166,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-01-27,0,-74.4433903,"US","New York"
"5036",201167,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-01-28,0,-74.4433903,"US","New York"
"5037",201168,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-01-29,0,-74.4433903,"US","New York"
"5038",201169,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-01-30,0,-74.4433903,"US","New York"
"5039",201170,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-01-31,0,-74.4433903,"US","New York"
"5040",201171,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-02-01,0,-74.4433903,"US","New York"
"5041",201172,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-02-02,0,-74.4433903,"US","New York"
"5042",201173,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-02-03,0,-74.4433903,"US","New York"
"5043",201174,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-02-04,0,-74.4433903,"US","New York"
"5044",201175,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-02-05,0,-74.4433903,"US","New York"
"5045",201176,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-02-06,0,-74.4433903,"US","New York"
"5046",201177,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-02-07,0,-74.4433903,"US","New York"
"5047",201178,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-02-08,0,-74.4433903,"US","New York"
"5048",201179,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-02-09,0,-74.4433903,"US","New York"
"5049",201180,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-02-10,0,-74.4433903,"US","New York"
"5050",201181,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-02-11,0,-74.4433903,"US","New York"
"5051",201182,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-02-12,0,-74.4433903,"US","New York"
"5052",201183,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-02-13,0,-74.4433903,"US","New York"
"5053",201184,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-02-14,0,-74.4433903,"US","New York"
"5054",201185,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-02-15,0,-74.4433903,"US","New York"
"5055",201186,84036095,"US","USA",840,36095,"Schoharie",42.58831742,"Schoharie, New York, US",2020-02-16,0,-74.4433903,"US","New York"
